Jahr,Positionen,Kalender_Jahr,value
2020,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2017,1260638.37
2020,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2017,4.8894435167312606e-09
2020,II Nichtversicherungstechnische Rechnung,2017,
2020,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2017,25284.94
2020,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2017,0.0
2020,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2017,-323508.7
2020,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2017,0.0
2020,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2017,962414.609999995
2020,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2017,-447414.61
2020,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2017,0.0
2020,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2017,0.0
2020,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2017,
2020,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2017,514999.999999995
2020,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2017,-4.65661287307739e-09
2021,I Versicherungstechnische Rechnung,2017,
2021,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2017,40642877.44
2021,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2017,260054.24
2021,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2017,40902931.68
2021,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2017,0.0
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2017,198541.85
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2017,0.0
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2017,0.0
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2017,19898854.76
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2017,1953105.93
2021,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2017,86187.68
2021,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2017,21938148.37
2021,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2017,0.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2017,740818.12
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2017,0.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2017,23684.68
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2017,0.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2017,1539.11
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2017,0.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2017,5000000.0
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> f)_real. Gewinn MetallRente 54b son. vt. Ergeb.,2017,15243.02
2021,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> g)_Erträge Fonds MetallRente 54b,2017,0.0
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2017,5040466.81
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2017,0.0
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2017,-14039577.48
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2017,-373729.73
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2017,-14413307.21
2021,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2017,-263499.36
2021,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2017,-14676806.57
2021,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2017,0.0
2021,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2017,-49271112.44
2021,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2017,-49271112.44
2021,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2017,0.0
2021,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2017,-610480.11
2021,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2017,0.0
2021,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2017,-686521.99
2021,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2017,-914646.98
2021,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2017,-1601168.97
2021,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2017,0.0
2021,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2017,-1167702.66
2021,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2017,-114610.81
2021,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2017,0.0
2021,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2017,-1282313.47
2021,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2017,0.0
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2017,-1893.02
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2017,0.0
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2017,-7702.06
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2017,-35699.77
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2017,-1974446.24
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2017,1974446.24
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2017,-42115.74
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2017,0.0
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2017,-628.35
2021,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2017,-30347.96
2021,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2017,-116493.88
2021,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2017,0.0
2021,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2017,1260638.37
2021,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2017,4.8894435167312606e-09
2021,II Nichtversicherungstechnische Rechnung,2017,
2021,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2017,25284.94
2021,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2017,0.0
2021,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2017,-323508.7
2021,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2017,0.0
2021,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2017,962414.609999995
2021,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2017,-447414.61
2021,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2017,0.0
2021,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2017,0.0
2021,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2017,
2021,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2017,514999.999999995
2021,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2017,-4.65661287307739e-09
2022,I Versicherungstechnische Rechnung,2017,
2022,I Versicherungstechnische Rechnung >> a)_Gebuchte Bruttobeiträge,2017,40642877.44
2022,I Versicherungstechnische Rechnung >> b)_Veränderung der Beitragsüberträge,2017,260054.24
2022,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2017,40902931.68
2022,I Versicherungstechnische Rechnung >> 1_Verdiente Beiträge,2017,0.0
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2017,198541.85
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB,2017,0.0
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> a)_Erträge aus Beteiligungen,2017,0.0
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> b)_Erträge aus anderen Kapitalanlagen,2017,19898854.76
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> c)_Gewinne aus dem Abgang von Kapitalanlangen,2017,1953105.93
2022,I Versicherungstechnische Rechnung >> 2_Beiträge aus RfB >> d)_Erträge aus Zuschreibungen,2017,86187.68
2022,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2017,21938148.37
2022,I Versicherungstechnische Rechnung >> 3_Ordentliche und ausserordentliche Erträge aus Kapitalanlagen,2017,0.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2017,740818.12
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen,2017,0.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> a)_Sonstige technische Erträge: Übrige,2017,23684.68
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> b)_Auflösung Ansammlungsguth. zur Leistungserhöhung,2017,0.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> c)_Nebenleistungen der VN für Zahlungsverzug,2017,1539.11
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> d)_Erhöhung aktivierbarer Zillmerabzug,2017,0.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> e)_Entnahme aus der Rückstellung für Beitragsrückerstattung,2017,5000000.0
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> f)_real. Gewinn MetallRente 54b son. vt. Ergeb.,2017,15243.02
2022,I Versicherungstechnische Rechnung >> 4_Nicht realisierte Gewinne aus Kapitalanlagen >> g)_Erträge Fonds MetallRente 54b,2017,0.0
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2017,5040466.81
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung,2017,0.0
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Zahlungen für Versicherungsfälle,2017,-14039577.48
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> Regulierungsaufwendungen,2017,-373729.73
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> a)_Zahlungen für Versicherungsfälle,2017,-14413307.21
2022,I Versicherungstechnische Rechnung >> 5_Sonstige versicherungstechnische Erträge für eigene Rechnung >> b)_Veränderung Rückst. f. noch nicht abgew. Vers.fälle,2017,-263499.36
2022,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2017,-14676806.57
2022,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen,2017,0.0
2022,I Versicherungstechnische Rechnung >> 6_Aufwendungen für Versicherungsfälle inklusive Regulierungsaufwendungen >> a)_Bilanz-Deckungsrückstellung,2017,-49271112.44
2022,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2017,-49271112.44
2022,I Versicherungstechnische Rechnung >> 7_Veränderung der übrigen versicherungstechn. Nettorückstellungen,2017,0.0
2022,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2017,-610480.11
2022,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB,2017,0.0
2022,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> a)_Abschlussaufwendungen,2017,-686521.99
2022,I Versicherungstechnische Rechnung >> 8_Aufwendungen für RfB >> b)_Verwaltungsaufwendungen,2017,-914646.98
2022,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2017,-1601168.97
2022,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb,2017,0.0
2022,"I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> a)_Aufwendungen für die Verwaltung von Kapitalanlagen, Zinsaufwendungen u. sonstige Aufw. für die Kapitalanlagen",2017,-1167702.66
2022,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> b)_Abschreibungen auf Kapitalanlagen (inkl. LossRates),2017,-114610.81
2022,I Versicherungstechnische Rechnung >> 9_Aufwendungen für den Versicherungsbetrieb >> c)_Verluste aus dem Abgang von Kapitalanlagen,2017,0.0
2022,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2017,-1282313.47
2022,I Versicherungstechnische Rechnung >> 10_Aufwendungen für Kapitalanlagen,2017,0.0
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2017,-1893.02
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen,2017,0.0
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> a)_Zinsen für gutgeschriebene Überschussnateile,2017,-7702.06
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> b)_Direktgutschrift Überschussanteile,2017,-35699.77
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> c)_AfA immat. VG Versicherungsbestand,2017,-1974446.24
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> d)_AfA immat. VG Versicherungsbestand manuell,2017,1974446.24
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> e)_Erniedrigung aktivierbarer Zillmerabzug,2017,-42115.74
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> f)_Sonstiger vt. Aufwand f. ausgeb. Verb. geg. VN,2017,0.0
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> g)_real. Verlust MetallRente 54b son. vt. Ergeb.,2017,-628.35
2022,I Versicherungstechnische Rechnung >> 11_Nicht realisierte Verluste aus Kapitalanlagen >> h)_Aufw. Verwaltung KA 54b son. vt. Ergebnis,2017,-30347.96
2022,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2017,-116493.88
2022,I Versicherungstechnische Rechnung >> 12_Sonstige versicherungstechnische Aufwendungen für eigene Rechnung,2017,0.0
2022,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2017,1260638.37
2022,I Versicherungstechnische Rechnung >> 13_Versicherungstechn. Ergebnis für eigene Rechnung,2017,4.8894435167312606e-09
2022,II Nichtversicherungstechnische Rechnung,2017,
2022,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2017,25284.94
2022,II Nichtversicherungstechnische Rechnung >> 1_Sonstige Erträge,2017,0.0
2022,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2017,-323508.7
2022,II Nichtversicherungstechnische Rechnung >> 2_Sonstige Aufwendungen,2017,0.0
2022,II Nichtversicherungstechnische Rechnung >> 3_Ergebnis der normalen Geschäftstätigkeit,2017,962414.609999995
2022,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2017,-447414.61
2022,II Nichtversicherungstechnische Rechnung >> 4_Steuern vom Einkommen und Ertrag,2017,0.0
2022,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2017,0.0
2022,II Nichtversicherungstechnische Rechnung >> 5_Sonstige Steuern,2017,
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2017,514999.999999995
2022,II Nichtversicherungstechnische Rechnung >> 6_Jahresüberschuss,2017,-4.65661287307739e-09
