"Jahr";"KennZahlen_1";"KennZahlen_2";"KennZahlen_3";"KennZahlen_4";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2014 HJ IST";"2014 Q1 IST";"2014 Q3 IST";"2015 HJ IST";"2015 PLAN 2015-17";"2015 Q1 IST";"2015 Q3 IST";"2016 HJ IST";"2016 PLAN 2016-18";"2016 Q1 IST";"2016 Q3 IST";"2017 HJ IST";"2017 Q1 IST";"2017 Q2 IST";"2017 Q3 IST";"2018 HJ IST";"2018 Q1 IST";"2018 Q2 IST";"2018 Q3 IST";"2019 HJ IST";"2019 Q1 IST";"2019 Q2 IST";"2019 Q3 IST";"2020 HJ IST";"2020 Q1 IST";"2020 Q2 IST";"2020 Q3 IST";"2021 HJ IST";"2021 Q1 IST";"2021 Q2 IST";"2021 Q3 IST";"2022 HJ IST";"2022 Q1 IST";"2022 Q2 IST";"2022 Q3 IST";"2023 Q1 IST";"2023 Q2 IST";"2023 Q3 IST"
2017;"B. Kapitalanlagen";;;;217292422,78;258548360,36;309595040,44;355187473,43;402532650,04;451596481,01;506249018,88;564507834,5;617273307,92;658896355,121422;697158573,698024;733136445,236895;776351315,531874;818295775,243005;853733218,548102;885596694,216481;912482722,976224;938556445,774637;960910381,123312;980362543,425523;994192919,200445;1005639666,38584;1015486982,25986;1019635291,63492;1024177520,37028;1027075673,25925;1029456572,23325;1030406315,96907;1030362957,69419;1029164219,82504;0;0;0;0;0;0;0;0;0;0;;;;;;;;580001401,68;618996838,868721;577217226,99;595234728,66;;626404142,39;631937574,08;632945817,51;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Kapitalanlagen";"I. Kapitalanlagen in verbundenen Unternehmen und Beteiligungen";;;8394414,63;9159671,97;9019761,27;11892920,56;5950802,66;5806115,44;2631512,87;641450,89;579960,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;584235,12;0;597058,8;580823,76;;557490,24;550509,84;550509,84;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Kapitalanlagen";"II. Sonstige Kapitalanlagen";;;217292422,78;258548360,36;309595040,44;355187473,43;402532650,04;451596481,01;506249018,88;564507834,5;617273307,92;658896355,121422;697158573,698024;733136445,236895;776351315,531874;818295775,243005;853733218,548102;885596694,216481;912482722,976224;938556445,774637;960910381,123312;980362543,425523;994192919,200445;1005639666,38584;1015486982,25986;1019635291,63492;1024177520,37028;1027075673,25925;1029456572,23325;1030406315,96907;1030362957,69419;1029164219,82504;0;0;0;0;0;0;0;0;0;0;;;;;;;;580001401,68;618996838,868721;577217226,99;595234728,66;;626404142,39;631937574,08;632945817,51;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Kapitalanlagen";"1. Aktien, Investmentanteile und andere nicht festverzinsliche Wertpapiere";;;66674663,91;83580556,96;104757482,95;126430543,96;160685668,17;209815892,36;279712425,11;355104598,78;414933603,36;429242188,605405;453636064,004878;473783672,066646;497983999,431834;521472896,870068;541317865,120922;559161411,495214;574217587,60067;588818872,367782;601337076,16304;612230287,052278;619975297,486234;626385475,910053;631899972,799504;634223026,049538;636766674,141344;638389639,759164;639722943,184602;640254799,676666;640230519,042732;639559225,836009;0;0;0;0;0;0;0;0;0;0;;;;;;;;371635227,89;396595799,5941;366848668,6;389860305,12;;425588455,29;431118086,77;435114429,11;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Kapitalanlagen";"2. Inhaberschuldverschreibungen und andere festverzinsliche Wertpapiere";;;11524811,5;1500000;1500000;1500000;1500000;1500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;0;0;;489005,33;489048,62;489093,23;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Kapitalanlagen";"3. Sonstige Ausleihungen";;;130698532,74;164308131,43;194317796,22;215364008,91;234396179,21;234474473,21;223905080,9;208761784,83;201759743,84;229654166,516017;243522509,693146;259352773,170249;278367316,10004;296822878,372937;312415353,42718;326435282,721267;338265135,375554;349737573,406856;359573304,960273;368132256,373245;374217621,714211;379254190,475783;383587009,460352;385412265,585379;387410846,22894;388686033,500085;389733629,048643;390151516,292408;390132438,651459;389604993,989034;0;0;0;0;0;0;0;0;0;0;;;;;;;;207781938,67;222401039,274621;209771499,59;204793599,78;;199769191,53;199779928,85;196791785,33;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Kapitalanlagen";"a) Namensschuldverschreibungen";;;62522583,76;77522583,76;83500000;85500000;86500000;78500000;71500000;71280111,53;71321231,86;73071780,2550963;77484434,9023645;82521336,9178065;88571418,7591035;94443643,1186619;99404885,1813754;103865771,774949;107629815,801313;111280136,99309;114409687,941905;117132990,664214;119069243,272704;120671787,878658;122050412,101021;122631175,41353;123267087,436481;123672828,840936;124006154,697296;124139118,820312;124133048,661828;123965225,360147;0;0;0;0;0;0;0;0;0;0;;;;;;;;71300482,65;70763967,0419249;71290278,5;71310836,87;;69331463,63;69341846,82;69352382,82;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Kapitalanlagen";"b) Schuldscheinforderungen und Darlehen";;;6,8e+07;86500000;110500000;129481365,93;147482381,79;155483156,06;151984016,47;136984693,49;129985899,58;156582386,260921;166038074,790781;176831436,252442;189795897,340936;202379235,254275;213010468,245804;222569510,946318;230635319,574241;238457436,413765;245163617,018368;250999265,709031;255148378,441507;258582402,597125;261536597,359331;262781090,171849;264143758,792459;265013204,659149;265727474,351348;266012397,472096;265999389,989631;265639768,628887;0;0;0;0;0;0;0;0;0;0;;;;;;;;135984476,21;151637072,232696;137984241,28;132985783,1;;129985115,5;129985469,63;126986790,11;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Kapitalanlagen";"c) Übrige Ausleihungen";;;175948,98;285547,67;317796,22;382642,98;413797,42;491317,15;421064,43;496979,81;452612,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;496979,81;0;496979,81;496979,81;;452612,4;452612,4;452612,4;;;;;;;;;;;;;;;;;;;;;;;
2017;"C. Kapitalanlagen für Rechnung und Risiko von Inhabern von Lebensversicherungspolicen";;;;2739774,82;3979517,74;5145460,41;5280078,14;6366473,71;7181031,93;8489100,12;9108365,01;10213710;11833922,2819346;13241086,0097566;14693133,3464431;16189827,953956;17740946,5451012;19324440,9756398;21007438,7162324;22791350,7604101;24674548,5370927;26660466,1165702;28753128,9464409;30951672,3376114;33244209,6709046;35621814,0168386;38071466,0736898;40600535,5360847;43212253,3205466;45904159,3195965;48671096,1702556;51505836,0476081;54397633,2724188;0;0;0;0;0;0;0;0;0;0;;;;;;;;9049854,08;11672514,0815429;8948608,92;9527442,52;;10213710;10591043,23;10759601,55;;;;;;;;;;;;;;;;;;;;;;;
2017;"D. Forderungen";;;;5626011,99;4551207,3;5858090,64;5592220,14;6865262;4544196,45;18906065,08;3591009,53;3329120,26;3169380,69579424;3111001,89037715;3068461,09692097;3030504,18889436;3078885,63422478;3038854,69775461;2985717,65805263;2923183,36080232;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;2826245,30060944;;;;;;;;11905145,64;18562614,0160228;5811672,34;17824483,92;;7552372,1;11218568,85;16186249,74;;;;;;;;;;;;;;;;;;;;;;;
2017;"D. Forderungen";"I. Forderungen aus dem selbst abgeschlossenen Versicherungsgeschäft an:";;;4604443,71;4281737,66;5040922,86;5110409,33;4272516,22;4519848,19;4422725,79;3561873,76;3060118,81;2900379,24579424;2842000,44037715;2799459,64692097;2761502,73889436;2809884,18422478;2769853,24775461;2716716,20805263;2654181,91080232;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;;;;;;;;2795701,61;4079274,72602283;2990780,57;2235339,73;;2683286,06;2284676,71;1812500,3;;;;;;;;;;;;;;;;;;;;;;;
2017;"D. Forderungen";"1. Versicherungsnehmer";;;4604443,71;4281737,66;5040922,86;5110409,33;4272516,22;4519848,19;4422725,79;3561873,76;3060118,81;2900379,24579424;2842000,44037715;2799459,64692097;2761502,73889436;2809884,18422478;2769853,24775461;2716716,20805263;2654181,91080232;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;;;;;;;;2795701,61;4079274,72602283;2990780,57;2235339,73;;2683286,06;2284676,71;1812500,3;;;;;;;;;;;;;;;;;;;;;;;
2017;"D. Forderungen";"a) fällige Ansprüche";;;4232864,33;3863758,44;4454385,89;4538552,2;3705489,07;4045410,75;4070248,98;3279825,91;2869695,41;2780285,82608138;2777346,94974609;2765799,82413627;2740020,49620986;2708634,13720845;2665865,1204638;2616875,9947174;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;2557243,85060944;;;;;;;;2567273,04;4021480,8061072;2749981,3;2025982,81;;2502349,62;2115980,38;1653766,82;;;;;;;;;;;;;;;;;;;;;;;
2017;"D. Forderungen";"b) noch nicht fällige Ansprüche";;;371579,38;417979,22;586536,97;571857,13;567027,15;474437,44;352476,81;282047,85;190423,4;120093,419712866;64653,4906310648;33659,8227846993;21482,2426845006;101250,047016338;103988,127290813;99840,2133352323;96938,0601928853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;228428,57;57793,9199156262;240799,27;209356,92;;180936,44;168696,33;158733,48;;;;;;;;;;;;;;;;;;;;;;;
2017;"D. Forderungen";"III. Sonstige Forderungen";;;1021568,28;269469,64;817167,78;481810,81;2592745,78;24348,26;14483339,29;29135,77;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;269001,45;;;;;;;;9109444,03;14483339,29;2820891,77;15589144,19;;4869086,04;8933892,14;14373749,44;;;;;;;;;;;;;;;;;;;;;;;
2017;"E. Sonstige Vermögensgegenstände";;;;677949,55;7815948,77;1110199,24;3313259,58;5540156,15;7921289,96;8144928,54999993;4934101,27999995;2990976,67;6876116,72158888;10793022,9860623;20305036,1353884;18845817,0167225;20670605,1227899;26881991,596211;33096924,5839567;35854221,817608;35160478,9717289;34583880,2491392;34087773,6205083;33785230,6459505;33510486,0157584;33291814,0915459;33101337,2837198;32940008,0229014;32809925,6618327;32714810,3575973;32660500,5308894;32634976,1708971;32584203,7390769;113525826,146361;110485394,109262;107444962,072162;104404530,035062;101364097,997963;98323665,9608629;95283233,9237633;92242801,8866636;89202369,8495639;86161937,8124643;;;;;;;;6437404,9;5604343,53466265;1884935,86;3824435,73;;1319184,56;4032222,19;8595698,78;;;;;;;;;;;;;;;;;;;;;;;
2017;"E. Sonstige Vermögensgegenstände";"I. Laufende Guthaben bei Kreditinstituten, Schecks und Kassenbestand";;;446412,49;7557077,39;839166,87;2907319,87;5247723,75;7520116,51;7627647,85999993;4358190,66999995;2204420,58;6089560,63158888;10006466,8960623;19518480,0453884;18059260,9267225;19884049,0327899;26095435,506211;32310368,4939567;35067665,727608;34373922,8817289;33797324,1591392;33301217,5305083;32998674,5559505;32723929,9257584;32505258,0015459;32314781,1937198;32153451,9329014;32023369,5718327;31928254,2675973;31873944,4408894;31848420,0808971;31797647,6490769;112739270,056361;109698838,019262;106658405,982162;103617973,945062;100577541,907963;97537109,8708629;94496677,8337633;91456245,7966636;88415813,7595639;85375381,7224643;;;;;;;;5873573,8;5087062,84466264;1412093,77;3296987,41;;698375,14;3373900,29;7829248,56;;;;;;;;;;;;;;;;;;;;;;;
2017;"E. Sonstige Vermögensgegenstände";"II. Andere Vermögensgegenstände";;;231537,06;258871,38;271032,37;405939,71;292432,4;401173,45;517280,69;575910,61;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;786556,09;;;;;;;;563831,1;517280,69;472842,09;527448,32;;620809,42;658321,9;766450,22;;;;;;;;;;;;;;;;;;;;;;;
2017;"F. Rechnungsabgrenzungsposten";;;;3446310,4;3874112,29;4584233,03;5020511,33;5296887,42;5248815,82;4385910,45;4035521,73;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;3641330,09;;;;;;;;3408636,53;4385910,45;3641545,31;4159562,1;;3442501,52;3206745,53;3973092,67;;;;;;;;;;;;;;;;;;;;;;;
2017;"Summe der Aktiva";;;;237022589,13;285350633,81;332216362,38;379658732,51;431208470,48;480440707,6;549465766,78;588809427,02;637448444,94;684417104,91074;727945014,67422;774844405,905647;818058794,781447;863427542,635121;906619835,907707;946328105,264723;977692809,005044;1004859048,67407;1028622302,87963;1049671021,38308;1065397397,57462;1078861937,46311;1090868185,75885;1097275670,38294;1104185639,31988;1109565427,63224;1114543117,30105;1118205488,06083;1120971345,30331;1122613632,22715;119993401,536971;116952969,499871;113912537,462771;110872105,425672;107831673,388572;104791241,351472;101750809,314373;98710377,277273;95669945,2401734;92629513,2030737;;;;;;;;613105963,43;661196667,170949;599972047,21;632709636,35;;648931910,57;660986153,88;672460460,25;;;;;;;;;;;;;;;;;;;;;;;
2017;"A. Eigenkapital";;;;18055656,04;20505656,04;21005656,04;21615656,04;21975656,04;22965656,04;23445656,04;24075656,04;23135656,04;23175656,04;23215656,04;23255656,04;23285656,04;23325656,04;23345656,04;23425656,04;23625656,04;24195656,04;24995656,04;25695656,04;26265656,04;26855656,04;27375656,04;27925656,04;28525656,04;29185656,04;29905656,04;30685656,04;31535656,04;39780587,0255533;36740154,9884536;33699722,951354;30659290,9142543;27618858,8771547;24578426,840055;21537994,8029553;18497562,7658557;15457130,728756;12416698,6916564;9376266,65455669;;;;;;;;24245656,04;23915656,04;24105656,04;24375656,04;;23575656,04;23235656,04;23235656,04;;;;;;;;;;;;;;;;;;;;;;;
2017;"A. Eigenkapital";"I. Gezeichnetes Kapital";;;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;3e+06;;;;;;;;3e+06;3e+06;3e+06;3e+06;;3e+06;3e+06;3e+06;;;;;;;;;;;;;;;;;;;;;;;
2017;"A. Eigenkapital";"II. Kapitalrücklage";;;14714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;16714868,56;;;;;;;;16714868,56;16714868,56;16714868,56;16714868,56;;16714868,56;16714868,56;16714868,56;;;;;;;;;;;;;;;;;;;;;;;
2017;"A. Eigenkapital";"III. Gewinnrücklagen – andere Gewinnrücklagen";;;340787,48;340787,48;790787,48;1290787,48;1900787,48;2260787,48;3250787,48;3730787,48;4360787,48;3420787,47999998;3460787,47999998;3500787,47999998;3540787,47999997;3570787,47999996;3610787,47999997;3630787,47999998;3710787,47999999;3910787,47999999;4480787,47999999;5280787,47999999;5980787,47999998;6550787,47999998;7140787,47999998;7660787,47999998;8210787,47999999;8810787,47999999;9470787,47999999;10190787,48;10970787,48;11820787,48;20065718,4655533;17025286,4284536;13984854,391354;10944422,3542543;7903990,31715466;4863558,28005499;1823126,24295533;-1217305,79414433;-4257737,83124399;-7298169,86834365;;;;;;;;4360787,48;4050787,47999999;4360787,48;4360787,48;;3420787,48;3420787,48;3420787,48;;;;;;;;;;;;;;;;;;;;;;;
2017;"A. Eigenkapital";"IV. Jahresüberschuss";;;0;450000;5e+05;610000;360000;990000;480000;630000;-940000;40000;40000;40000;30000;40000;20000;79999,9999999999;2e+05;569999,999999999;8e+05;7e+05;570000;590000;520000;550000;6e+05;659999,999999999;720000;779999,999999999;850000;8244930,9855533;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;-3040432,03709966;;;;;;;;170000;150000;30000;3e+05;;440000;1e+05;1e+05;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";;;;214441439,5;258442318,4;304538548,99;351153526,35;398398637,54;447985451,63;501022225,18;552311356,46;601706994,09;647008092,254432;689081542,53996;734481688,009359;776162326,096026;816704424,707226;850725169,453852;881044037,357471;906219212,284245;930113143,005064;950292386,997743;967890614,62194;980134442,389055;990019200,206856;998460103,980361;1001179765,04535;1004323353,57083;1005821676,17141;1006815033,83029;1006389953,1335;1004986517,97835;994166703,366546;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;;;;;;;;577725300,29;603561677,362307;563952401,49;591759647,44;;612626787,23;625071706,01;636813877,24;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";"I. Beitragsüberträge";;;5633170,29;5430300,51;5724904,5;5355230,82;5359603,04;5274075,78;5223348,21;5217833,93;4874607,72;4864806,31002297;4829256,61684699;4785527,73501645;4730877,22034517;4647638,42911279;4509632,42785697;4406743,32218847;4284195,3010504;4186847,23156036;4033246,49408758;3878950,12398717;3710401,68430007;3528095,8870181;3352786,7016544;3168701,84519493;3019021,62175001;2901536,22635671;2750708,19385637;2652608,95233008;2550554,01519406;2430410,18706949;0;0;0;0;0;0;0;0;0;0;;;;;;;;4514104,03;5228565,98942051;5339667,31;3688099,4;;4989781,98;4204173,55;3441746,21;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";"II. Deckungsrückstellung";;;204012281,94;246348294,81;290559676,26;335267597,34;382107278,26;428236003,13;479744334,69;527535831,47;577480284,11;627130391,02713;674335364,6079;719708488,87444;761346027,190115;801873241,248767;835989228,40959;865941790,295183;889714014,698843;908820835,887541;922188486,111989;933915443,642877;941462708,95569;946492777,960642;950663100,806315;948908002,864298;947054819,338313;943044763,344827;937916732,451436;930778725,790884;922111454,057886;911688991,01096;0;0;0;0;0;0;0;0;0;0;;;;;;;;552193752,41;582766398,23744;538817123,95;565826569,54;;587768915,79;599770623,33;611689198,19;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";"III. Rückstellung für noch nicht abgewickelte Versicherungsfälle";;;525012,73;400891,75;529305,92;909495,52;1176788,07;1067620,79;908921,94;748384,83;884194,62;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;0;0;0;0;0;0;0;0;0;0;;;;;;;;675508,15;916000;628010,88;659994,44;;860454,23;844282,89;884370,23;;;;;;;;;;;;;;;;;;;;;;;
2017;"B. Versicherungstechnische Rückstellungen";"IV. Rückstellung für erfolgsabhängige Beitragsrückerstattung Bruttobetrag";;;4270974,54;6262831,33;7724662,31;9621202,67;9754968,17;13407751,93;15145620,34;18809306,23;18467907,64;14002894,9172788;8906921,31521247;8977671,39990314;9075421,68556599;9173545,02934637;9216308,61640501;9685503,74009871;11211002,2843521;16095459,8859631;23060654,3916671;29086220,8550751;33951331,7490652;38988326,3591964;43434216,4723914;48093060,3358589;53239512,6107644;58865376,6002257;65137593,1849934;71948618,3902895;79314509,9052698;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;;;;;;;;20341935,7;14650713,1354468;19167599,35;21584984,06;;19007635,23;20252626,24;20798562,61;;;;;;;;;;;;;;;;;;;;;;;
2017;"C. Versicherungstechnische Rückstellungen im Bereich der Lebensversicherung, soweit das Anlagerisiko von den Versicherungsnehmern getragen wird";;;;2739774,82;3979517,74;5145460,41;5280078,14;6366473,71;7181031,93;8489100,12;9108365,01;10213710;11833922,2819346;13241086,0097566;14693133,3464431;16189827,953956;17740946,5451012;19324440,9756398;21007438,7162324;22791350,7604101;24674548,5370927;26660466,1165702;28753128,9464409;30951672,3376114;33244209,6709046;35621814,0168386;38071466,0736898;40600535,5360847;43212253,3205466;45904159,3195965;48671096,1702556;51505836,0476081;54397633,2724188;0;0;0;0;0;0;0;0;0;0;;;;;;;;9049854,08;11672514,0815429;8948608,92;9527442,52;;10213710;10591043,23;10759601,55;;;;;;;;;;;;;;;;;;;;;;;
