2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;870752,138178592;937655,394639721;936993,007334469;938887,556585024;937935,086688273;939515,717969628;938640,568688447;940209,168635862;939687,077662813;941223,3978213;939483,71840423;941644,786287766;941208,82795311;942786,775276369;941417,240819551;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. angesammelte Überschüsse";;;;;;;;;;;166680,375826568;164437,431252937;163155,852564872;162915,872959115;161487,641126909;161222,414091698;159810,823383794;159596,881431879;158469,315955366;158347,449418284;156620,211266146;156831,58881767;155719,870940253;155676,851792873;154239,461400644;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittl. RfB";;;;;;;;;;;6008269,24122214;5031512,9970262;4098476,71445448;3330737,82039597;2527262,18473855;1578329,8615917;635120,812446954;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittleres Eigenkapital (ohne Nachrangdarlehen)";;;;;;;;;;;16741041,9854856;16473750,5274147;16183775,6902444;15913639,1279411;15643219,5129669;15342969,8949128;15056070,5928218;14796097,8076724;14556026,2285697;14333326,8338856;14203817,7395847;14166713,6428484;14129897,4260101;14097167,3768943;14074776,5424647;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittlere nachrangigen Verbindlichkeiten";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittlere Rückstellungen";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"mittleres passives Rückversicherungsgeschäft";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;;;;;;;;;;17924802,4543535;16760482,3692041;16788983,6212456;17197299,3052152;17323145,229501;17034282,5351731;16903256,3964039;16684712,8134615;16418343,5622916;16255207,8921096;16015617,5019173;15763474,9552319;15293109,3077594;15000813,0961964;14620726,4783727;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Aufwendungen für Kapitalanlagen";;;;;;;;;;;-1938757,38707108;-1728925,12694054;-1718999,0159371;-1681663,83517309;-2737753,7125879;-2675232,71539937;-2610381,94963906;-2547849,53847319;-2483333,71475242;-2420770,68015102;-2355099,74536963;-2293129,40118907;-2228695,29043443;-2166171,74700813;-2100851,96416131;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Ergebnis der Kapitalanlage";;;;;;;;;;;15986045,0672824;15031557,2422636;15069984,6053085;15515635,4700421;14585391,5169131;14359049,8197737;14292874,4467649;14136863,2749883;13935009,8475392;13834437,2119586;13660517,7565477;13470345,5540428;13064414,017325;12834641,3491883;12519874,5142114;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"anzurechende Kapitalerträge in %";;;;;;;;;;;0,965965004587045;0,967054013279496;0,968665987153127;0,970033030895899;0,971224108392278;0,972273286778937;0,973134962157234;0,973845508453265;0,974432754648148;0,974851273523034;0,974891755175844;0,974557767546563;0,974136758483075;0,973558344818077;0,972813307347443;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"anzurechende Kapitalerträge";;;;;;;;;;;15441960,0967462;14536327,7569715;14597781,5140836;15050678,9012809;14165683,8715662;13960920,5632939;13908895,8338706;13767120,8039653;13578730,0317867;13486518,7345523;13317526,1322915;13127629,8912287;12726525,9223178;12495272,1882494;12179500,5337449;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"90 % des Ergebnis der Kapitalanlage";;;;;;;;;;;13897764,0870716;13082694,9812743;13138003,3626752;13545611,0111528;12749115,4844096;12564828,5069645;12518006,2504836;12390408,7235687;12220857,028608;12137866,8610971;11985773,5190624;11814866,9021059;11453873,330086;11245744,9694244;10961550,4803704;;;;;;;;;;;;;;;;0,9;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"rechnungsmäßige Zinsen gesamt";;;;;;;;;;;-13227695,1991245;-13775088,3810559;-14232036,2286208;-14631035,5438431;-14966136,98326;-15230151,4171196;-15382309,2267519;-15498401,4335249;-15545521,2995034;-15501825,8748733;-15376828,2194785;-15099431,7278446;-14805600,0216404;-14472549,1413942;-14032218,42952;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Aufwand Zinszusatzreserve";;;;;;;;;;-5500000;-2575479,07629214;-2043336,15481936;-2218104,2112377;-2175891,46700878;-2105151,61936939;-1936904,82352931;-1820514,05741643;-1624284,39582667;-1438156,43582913;-1269219,46176925;1012287,84657516;1201136,42276181;1195643,11218153;1430553,9044417;1438842,89482082;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Kapitalanlageergebnis";"Zuführung (>0)";0;0;0;0;0;0;0;0;;;-361214,17867049;-1282096,77890376;-1852358,92577489;-1756248,10957104;-2905604,73106319;-3206135,677355;-3293927,45029768;-3355565,02538634;-3404947,70354589;-3284526,60209031;-1047014,24061179;-770665,413854091;-883430,987141042;-546723,048703107;-413875,000954266;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;565359,944495302;594812,734018866;613942,174679394;688671,533249503;693491,092149688;694638,934784434;690467,75788881;685353,051385354;675297,917490878;664170,442552713;650099,036956982;632033,029623468;613740,526011339;596107,978575186;579821,144834414;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;-183838,410299223;-183838,410299223;-183838,410299223;-183838,410299223;-183838,410299223;-183838,410299223;-183838,410299223;-183838,410299223;-183838,410299223;-183838,410299223;-183838,410299223;-257711,204288734;-337440,747507655;-357124,582613973;-367956,535135544;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;-16519,3473992492;40160,7638251204;36514,200515273;32512,7408350664;33511,2970823771;28126,6997724995;21732,7589153559;21138,91751927;22112,7364132241;28834,0825084839;29611,0201444738;26052,424888487;20465,6936298809;16120,1457215175;15090,0517434017;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Summe";;;;;;;;;;;365002,18679683;451135,087544764;466617,964895444;537345,863785347;543163,978932843;538927,224257711;528362,106504944;522653,558605402;513572,243604879;509166,114761975;495871,646802233;400374,250223221;296765,472133564;255103,54168273;226954,661442271;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"übriges Ergebnis";"Zuführung (>0)";;;;;;;;;;;182501,093398415;225567,543772382;233308,982447722;268672,931892673;271581,989466421;269463,612128855;264181,053252472;261326,779302701;256786,12180244;254583,057380987;247935,823401117;200187,12511161;148382,736066782;127551,770841365;113477,330721136;;;;;;;;;;;;;;;;0,5;;;;;;;
2018;"Nebenrechnung: Altbestand";"Mindestzuführung - Gesamt vor DG";;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;177793,897227306;7366,95576109734;423134,459924445;516502,236245;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Direktgutschrift";;;;;;;;;;;;3743,06686068947;111,846262410813;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Mindestzuführung - Gesamt nach DG";;;;;;;;;;;;-3743,06686068947;-111,846262410813;0;0;0;0;0;0;0;0;0;177793,897227306;7366,95576109734;423134,459924445;516502,236245;;;;;;;;;;;;;;;;;;;;;;;
2019;"Gesamtberechnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Neubestand";"NB - Zuführung aus dem Risikoergebnis";;;;;;;;;;;;392254,656364007;623186,101251322;651329,347401307;671237,988058034;684799,167039163;698527,181340333;718017,445310537;734711,47042946;745401,29021131;758759,81027231;772522,18270444;779180,335414786;787793,343556811;813997,247092036;836846,377686182;854017,425957892;;;;;;;;;;;;;;;;;;;;;;
2019;"Neubestand";"NB - Zuführung aus dem Kapitalanlageergebnis";;;;;;;;;;;;6663993,35249152;-3161382,39690065;-2227695,91226238;-2208137,90632103;-1961291,7037554;-1272962,07577833;-854947,539842237;-957529,899323123;-52752,659386605;-414673,732892411;-23160,0125430105;0;0;0;70363,6939336127;781228,835332838;;;;;;;;;;;;;;;;;;;;;;
2019;"Neubestand";"NB - Zuführung aus dem übrigen Ergebnis";;;;;;;;;;;;204261,372817766;292274,225350873;302945,609945364;300113,471751807;293571,160123097;279976,840637673;264638,599369325;250426,022842752;234738,256829903;217640,073719757;198631,212815437;178767,453613833;158524,477947949;138204,295183923;118687,70304014;101969,658737896;;;;;;;;;;;;;;;;;;;;;;
2019;"Neubestand";"Mindestzuführung im Neubestand";;;;;;;;;;;;7260509,3816733;0;0;0;0;0;127708,504837625;27607,5939490897;927386,887654608;561726,151099655;947993,382976867;957947,789028619;946317,82150476;952201,542275959;1025897,77465993;1737215,92002863;;;;;;;;;;;;;;;;;;;;;;
2019;"Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Altbestand";"AB - Zuführung aus dem Risikoergebnis";;;;;;;;;;;;0;422298,920634492;0;0;0;0;89416,9107799889;494879,015340431;506607,36176612;584314,457327301;716837,646254287;748549,691675067;735244,438146315;812469,846562105;775082,537012854;802328,137321144;;;;;;;;;;;;;;;;;;;;;;
2019;"Altbestand";"AB - Zuführung aus dem Kapitalanlageergebnis";;;;;;;;;;;;24821867,1937995;-84540,0927579901;-7597,03011357004;-355492,662597817;-596794,972618542;-480568,050727173;-938846,785059121;-1991631,32110006;-1748707,82601661;-2503816,17535748;-2553890,11337529;-2394680,70500726;-2578997,44470594;-2397512,2142822;-2143642,0524794;-2022042,79801044;;;;;;;;;;;;;;;;;;;;;;
2019;"Altbestand";"AB - Zuführung aus dem übrigen Ergebnis";;;;;;;;;;;;117276,646781273;227852,37966221;236401,33290957;233927,477186159;224579,488544067;208951,342024803;191779,087844543;178177,59677777;162994,197732506;148840,373087372;131056,18327081;109806,761732295;87724,1312053567;66720,7343248845;47883,0753582642;30666,3894347089;;;;;;;;;;;;;;;;;;;;;;
2019;"Altbestand";"Mindestzuführung im Altbestand";;;;;;;;;;;;24939143,8405808;565611,207538712;228804,302796;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2019;"Reduzierung der Mindestzuführung nach §9 MindZV";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Reduzierung der Mindestzuführung nach §9 MindZV";"Vorraussetzung Solvabilitätsbedarf erfüllt?";;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2019;"Reduzierung der Mindestzuführung nach §9 MindZV";"Vorraussetzung negatives Kapitalanlageergebnis erfüllt?";;;;;;;;;;;;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;
2019;"Reduzierung der Mindestzuführung nach §9 MindZV";"Reduzierung möglich";;;;;;;;;;;;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;
2019;"Berechnung reduzierte Mindestzuführung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Berechnung reduzierte Mindestzuführung";"anzurechnende Kapitalerträge NB+AB";;;;;;;;;;;;;21291531,0266293;22521690,0584045;23203603,4590938;23831988,7388968;24620262,675653;24529904,4532192;22938685,0788432;23688591,911337;22590438,638462;22415906,5884089;22232005,2665282;21682780,8121627;21520289,5718721;21425492,3558458;21238335,2800564;;;;;;;;;;;;;;;;;;;;;;
2019;"Berechnung reduzierte Mindestzuführung";"rechnungsmäßige Zinsen inkl. ZZR NB+AB";;;;;;;;;;;;;-24537453,5162879;-24756983,0007805;-25767234,0280127;-26390075,4152707;-26373792,8021585;-26323698,7781205;-25887846,2992664;-25490052,3967402;-25508928,5467119;-24992956,7143272;-24557309,0998418;-23666231,7319466;-23086929,1055413;-22404846,0674521;-21364141,6452002;;;;;;;;;;;;;;;;;;;;;;
2019;"Berechnung reduzierte Mindestzuführung";"Solvabilitätsbedarf";;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2019;"Berechnung reduzierte Mindestzuführung";"Risiko- und übriges Ergebnis NB+AB";;;;;;;;;;;;;2201903,23434374;1802393,16060021;1813901,88460708;1797189,26071118;1753997,67792532;1809984,65897276;2223418,89009648;2186585,63354418;2225265,6353916;2314219,04657108;2274626,23856987;2184761,42019897;2217035,71863333;2124173,68424018;2105656,05554414;;;;;;;;;;;;;;;;;;;;;;
2019;"Berechnung reduzierte Mindestzuführung";"Reduzierte Mindestzuführung";;;;;;;;;;;;;0;0;0;0;467,551419812022;16190,3340714076;0;385125,14814097;0;0;0;201310,500415054;650396,184964146;1144819,97263383;1979849,69040033;;;;;;;;;;;;;;;;;;;;;;
2019;"Berechnung reduzierte Mindestzuführung";"Puffer Reduktion Mindestzuführung auf 0";;;;;;;;;;;;0;1044019,25531491;432899,781775738;749728,68431176;760897,415662764;0;0;725742,330326705;0;693224,27285829;262831,079347218;50677,5947437785;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2019;"Antrag auf Reduktion nötig?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Antrag auf Reduktion nötig?";"Mindeszuführung (gesamt) ohne Reduktion";;;;;;;;;;;;;565611,207538712;228804,302796;0;0;0;127708,504837625;27607,5939490897;927386,887654608;561726,151099655;947993,382976867;957947,789028619;946317,82150476;952201,542275959;1025897,77465993;1737215,92002863;;;;;;;;;;;;;;;;;;;;;;
2019;"Antrag auf Reduktion nötig?";"Reduzierte Mindeszuführung";;;;;;;;;;;;;0;0;0;0;467,551419812022;16190,3340714076;0;385125,14814097;0;0;0;201310,500415054;650396,184964146;1144819,97263383;1979849,69040033;;;;;;;;;;;;;;;;;;;;;;
2019;"Antrag auf Reduktion nötig?";"Zuführung zur RfB";;;;;;;;;;;;;19569,2073329735;370758,464619061;108458,168252537;129391,42890252;846135,26571166;962131,087875256;224837,101169425;1217696,72459807;193531,049291618;555975,105831639;722186,688731371;921139,372880332;1312721,55732827;1744522,75250795;2488701,85717974;;;;;;;;;;;;;;;;;;;;;;
2019;"Antrag auf Reduktion nötig?";"Antragsstellung";;;;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2019;"Mindestzuführung GESAMT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Mindestzuführung GESAMT";"Mindestzuführung gesamt vor Direktgutschrift";;;;;;;;;;;;32199653,2222541;0;228804,302796;0;0;0;127708,504837625;27607,5939490897;927386,887654608;0;0;0;201310,500415054;952201,542275959;1025897,77465993;1737215,92002863;;;;;;;;;;;;;;;;;;;;;;
2019;"Mindestzuführung GESAMT";"Direktgutschrift";;;;;;;;;;;;43278,7;30044,1448341776;6953,98620821687;6132,75182892742;6981,35986274641;7043,06200227656;7215,93816973075;7877,09101190127;8408,53111144735;9303,93013068267;10241,7655247506;11399,6545243273;13149,6407007873;13401,1978045774;13747,5549462674;13983,1809788428;;;;;;;;;;;;;;;;;;;;;;
2019;"Mindestzuführung GESAMT";"Mindestzuführung gesamt nach Direktgutschrift";;;;;;;;;;;;32156374,5222541;0;221850,316587783;0;0;0;120492,566667894;19730,5029371884;918978,356543161;0;0;0;188160,859714267;938800,344471382;1012150,21971367;1723232,73904978;;;;;;;;;;;;;;;;;;;;;;
2019;"Mindestzuführung GESAMT";"Zuführung zur RfB";;;;;;;;;;;;11575,21;19569,2073329735;370758,464619061;108458,168252537;129391,42890252;846135,26571166;962131,087875256;224837,101169425;1217696,72459807;193531,049291618;555975,105831639;722186,688731371;921139,372880332;1312721,55732827;1744522,75250795;2488701,85717974;;;;;;;;;;;;;;;;;;;;;;
2019;"Mindestzuführung GESAMT";"Übererfüllung";;;;;;;;;;;;-32144799,3122541;19569,2073329735;148908,148031278;108458,168252537;129391,42890252;846135,26571166;841638,521207362;205106,598232236;298718,368054913;193531,049291618;555975,105831639;722186,688731371;732978,513166065;373921,212856887;732372,532794286;765469,118129962;;;;;;;;;;;;;;;;;;;;;;
2019;"Mindestzuführung GESAMT";"Für Detailberechnung Neubestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Mindestzuführung GESAMT";"Für Nebenrechnung der Anteile Neubestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;;;0,293348316010348;0,306971145445311;0,320599077411286;0,334175635124486;0,347809395462051;0,361392260449893;0,375024467253078;0,388607573975816;0,402232687092329;0,415816442384165;0,429466019422693;0,443037222213969;0,456660604743962;0,470243523658188;0,483885663703135;0,497452705955578;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;0,998418212283843;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;;;0,618884768382488;0,694802084938883;0,770956316875508;0,844725193269551;0,921150042056589;0,995211771226366;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;0,29995236939988;0,300257168179313;0,300751487063829;0,299337644339534;0,300048442769945;0,298868867186844;0,299521963665338;0,298351366689655;0,298740986818796;0,297594479237836;0,29889274745953;0,29728001023301;0,297605352273799;0,296427779644501;0,297449820283917;0,295682550776225;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;;;0,383572818950939;0,396286508750107;0,409402254613917;0,418469944748761;0,432044939589133;0,441609614066728;0,455062197515973;0,464645919595735;0,477539553037539;0,487174379390579;0,50199565779688;0,510641404619652;0,523398675772956;0,532967599402499;0,547202876789927;0,555520792215598;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. RfB";;;;;;;;;;;0,565744358510042;0,630862766632262;0,695851257328208;0,762147806844739;0,826987899219402;0,893123856887214;0,958003504374412;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;0,273177990146562;0,292015265721037;0,302537768321766;0,317542035289699;0,332602427510737;0,347097729008489;0,362222230360851;0,376786908680591;0,391894321942723;0,406461659223705;0,421491045530396;0,4360655167425;0,451363993783153;0,465800393855784;0,480810744588512;0,495376016071121;0,510592689954463;0,524983326210164;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;;;;;;;;;;;;;;;;;;;;;;
2019;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;;;;;;;;;;;;;;;;;;;;;;
