2018;"Reduzierung der Mindestzuführung nach §9 MindZV";"Reduzierung möglich";;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2018;"Berechnung reduzierte Mindestzuführung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Berechnung reduzierte Mindestzuführung";"anzurechnende Kapitalerträge NB+AB";;;;;;;;;;;;22150816,8353349;21808212,9516682;22617701,4222996;23354682,2118345;23775397,3993206;18021708,5404918;17647327,8817357;17188831,3851358;16994959,7152339;15330904,3743207;15374648,3521578;15349947,2201515;15081018,1369022;15137571,7137794;15117912,8045755;;;;;;;;;;;;;;;;;;;;;;;
2018;"Berechnung reduzierte Mindestzuführung";"rechnungsmäßige Zinsen inkl. ZZR NB+AB";;;;;;;;;;;;-24138110,5222391;-24031690,2551756;-24937817,8291706;-25834699,499938;-26341154,8668719;-26942236,158692;-27509864,7129437;-27381179,6037663;-27108146,490991;-27139409,1236207;-24494046,5747255;-24166218,5876279;-23987607,378911;-22978234,8675209;-22582133,5304207;;;;;;;;;;;;;;;;;;;;;;;
2018;"Berechnung reduzierte Mindestzuführung";"Solvabilitätsbedarf";;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Berechnung reduzierte Mindestzuführung";"Risiko- und übriges Ergebnis NB+AB";;;;;;;;;;;;1355450,87121767;1514795,92502196;1576597,31320982;1749530,9670907;1782313,45587693;1803416,50538499;1829053,15487437;2309226,35583168;2374438,48484536;2441119,01272243;2611353,26810106;2633923,36962154;2613647,66132586;2718153,21548804;2679820,05689244;;;;;;;;;;;;;;;;;;;;;;;
2018;"Berechnung reduzierte Mindestzuführung";"Reduzierte Mindestzuführung";;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Berechnung reduzierte Mindestzuführung";"Puffer Reduktion Mindestzuführung auf 0";;;;;;;;;;;;631842,815686506;708681,378485429;743519,093661188;730486,321012842;783444,01167431;7117111,11281523;8033483,67633364;7883121,86279884;7738748,29091168;9367385,7365776;6508044,95446661;6182347,99785484;6292941,58068291;5122509,93825346;4784400,66895276;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mindestzuführung GESAMT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mindestzuführung GESAMT";"Mindestzuführung gesamt vor Direktgutschrift";;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mindestzuführung GESAMT";"Direktgutschrift";;;;;;;;;;;;4513,00577628111;134,852741642578;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mindestzuführung GESAMT";"Mindestzuführung gesamt nach Direktgutschrift";;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mindestzuführung GESAMT";"Zuführung zur RfB";;;;;;;;;;;;20268,1148570121;22590,8293493069;23458,5868391583;66781,5955171923;56498,2216069142;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mindestzuführung GESAMT";"Übererfüllung";;;;;;;;;;;;20268,1148570121;22590,8293493069;23458,5868391583;66781,5955171923;56498,2216069142;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mindestzuführung GESAMT";"Für Detailberechnung Neubestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Mindestzuführung GESAMT";"Für Nebenrechnung der Anteile Neubestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;;;0,293348316010348;0,306971145445311;0,320599077411286;0,334175635124486;0,347809395462051;0,361392260449893;0,375024467253078;0,388607573975816;0,402232687092329;0,415816442384165;0,429466019422693;0,443037222213969;0,456660604743962;0,470243523658188;0,483885663703135;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;0,998418212283843;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;;;0,618884768382488;0,694802084938883;0,770956316875508;0,844725193269551;0,921150042056589;0,995211771226366;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;0,29995236939988;0,300257168179313;0,300751487063829;0,299337644339534;0,300048442769945;0,298868867186844;0,299521963665338;0,298351366689655;0,298740986818796;0,297594479237836;0,29889274745953;0,29728001023301;0,297605352273799;0,296427779644501;0,297449820283917;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;;;0,383572818950939;0,396286508750107;0,409402254613917;0,418469944748761;0,432044939589133;0,441609614066728;0,455062197515973;0,464645919595735;0,477539553037539;0,487174379390579;0,50199565779688;0,510641404619652;0,523398675772956;0,532967599402499;0,547202876789927;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"KA";"mittl. RfB";;;;;;;;;;;0,565744358510042;0,630862766632262;0,695851257328208;0,762147806844739;0,826987899219402;0,893123856887214;0,958003504374412;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;0,273177990146562;0,292015265721037;0,302537768321766;0,317542035289699;0,332602427510737;0,347097729008489;0,362222230360851;0,376786908680591;0,391894321942723;0,406461659223705;0,421491045530396;0,4360655167425;0,451363993783153;0,465800393855784;0,480810744588512;0,495376016071121;0,510592689954463;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;0,495139929071016;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;0,286111565770833;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;0,301085309603078;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Neubestand";"Direktgutschrift";;;;;;;;;;0,289032326872195;0,306241393118666;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;0,170604460476916;;;;;;;;;;;;;;;;;;;;;;;
2018;;;;;;;;;;;;1;0,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Risikoergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Risikoergebnis";"1. Sterblichkeit";;;;;;;;;;;-809,628472192144;21480,5229144876;30829,0958363743;43856,0237577543;56602,2093236615;73273,8206130239;93380,2463383134;105558,848928755;126091,056504362;144918,467723618;169991,171748371;181778,919578346;210400,388972183;244984,138406696;271221,707025682;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Risikoergebnis";"2. sonstiges";;;;;;;;;;;436648,135543311;456263,093356971;471269,265398475;485833,037302003;494984,524847558;502856,750772417;509797,701747208;515040,875474106;518526,285041762;521045,800424128;523039,864315319;524625,633466185;526037,347817696;527439,87780574;528641,334509686;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Risikoergebnis";;;;;;;;;;;;435838,507071119;477743,616271459;502098,36123485;529689,061059758;551586,73417122;576130,57138544;603177,948085521;620599,724402861;644617,341546124;665964,268147746;693031,03606369;706404,553044531;736437,736789879;772424,016212436;799863,041535368;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Risikoergebnis";"Zuführung (>0)";;;;;;;;;;;392254,656364007;429969,254644313;451888,525111365;476720,154953782;496428,060754098;518517,514246896;542860,153276969;558539,751962575;580155,607391512;599367,841332971;623727,932457321;635764,097740078;662793,963110891;695181,614591192;719876,737381831;;;;;;;;;;;;;;;;0,9;;;;;;;
2018;"Nebenrechnung: Neubestand";"Risikoergebnis";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;;;202132431,560406;212628492,609645;233715298,526708;255065901,119613;276433642,41269;297490711,577746;318353569,064683;338773562,502913;358212784,130069;376579069,199077;393798843,64588;409941056,210142;424922876,872152;438391905,142762;450685289,247078;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;123664,309819407;94284,2694818938;89356,2696672919;136568,649968711;193253,512324275;200477,248799313;196311,102899977;193406,55297471;191131,303849043;188994,174036271;186934,63633176;184952,692839654;183045,248323833;181209,389206395;179442,323300236;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;;;2803135,50193377;3067233,94724754;3348828,52549014;3587304,45926359;3775196,43581244;3904528,77287552;3770196,61413052;3633770,13722652;3488857,71833628;3316274,12464467;3125533,76700177;2924775,79785279;2733413,17308362;2542282,23841949;2344500,99932245;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;338920,225422668;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;365119,750031614;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;;;103717,135754451;107939,173935222;113099,608685178;117234,519076478;122844,082249385;127504,645243748;133453,513675073;138517,744520653;144844,201606954;150427,001495675;157875,462754033;163652,388164025;171009,961782727;177655,164559112;186397,555696935;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittl. RfB";;;;;;;;;;;7827519,32932444;8595571,91012518;9298642,67423706;10020994,0938635;10729670,4689114;11395630,780815;11961356,0876931;12202572,2208144;11909824,9779011;11593786,1627594;11247911,2355265;10880396,2109875;10508292,8877147;10119281,8234246;9722768,21957798;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittleres Eigenkapital (ohne Nachrangdarlehen)";;;;;;;;;;;7167318,20842016;7535480,81770139;7892873,80532634;8236856,81936559;8595771,15873499;7716892,49531446;5307577,65639588;2502522,52839633;-526422,87989742;-4165813,75470186;-7849723,84167097;-11072067,7130269;-14500652,9227711;-17899265,0745594;-21170861,0580118;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittlere nachrangigen Verbindlichkeiten";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittlere Rückstellungen";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"mittleres passives Rückversicherungsgeschäft";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"Kapitalanlageergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;;;;;;;;;;7775230,66603902;7963909,39720408;8621156,82633954;9248836,26088865;9797984,1675747;7926721,99143971;8033532,78020494;8081848,8491141;8239024,15320601;8488319,4550962;8748473,94550277;8969461,80857392;9083950,58962789;9338522,71388543;9570317,31510277;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"Aufwendungen für Kapitalanlagen";;;;;;;;;;;-840973,613424873;-804454,53355541;-856675,644558846;-894010,825322855;-932966,620208769;-970480,493095199;-1009392,27462011;-1046912,99612564;-1085623,80559858;-1871874,56858023;-1937545,50336161;-1999515,84754217;-2063949,95829681;-2126473,50172311;-2191793,28456993;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;;;6934257,05261415;7159454,86364867;7764481,1817807;8354825,4355658;8865017,54736593;6956241,49834451;7024140,50558482;7034935,85298846;7153400,34760743;6616444,88651597;6810928,44214115;6969945,96103175;7020000,63133109;7212049,21216232;7378524,03053284;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"anzurechende Kapitalerträge in %";;;;;;;;;;;0,967494669967502;0,967574563687989;0,969026080781257;0,970320839439252;0,971367996585349;0,975974870152333;0,984393497706518;0,993005991377627;1,00140835313215;1,01073586260169;1,01957378503307;1,0267837256624;1,03416877993714;1,04125412512477;1,04786401818079;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"anzurechende Kapitalerträge";;;;;;;;;;;6708856,73858875;6927306,41593871;7523984,76888077;8106861,23000662;8611194,33467881;6789116,89309505;6914518,24067467;6985733,45097482;7163474,86139247;6687478,12972927;6944244,09134327;7156627,08153379;7259865,48806162;7509575,99276688;7731689,83887765;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"90 % des Ergebnis der Kapitalanlage";;;;;;;;;;;6037971,06472987;6234575,77434484;6771586,2919927;7296175,10700596;7750074,90121093;6110205,20378555;6223066,4166072;6287160,10587734;6447127,37525322;6018730,31675634;6249819,68220895;6440964,37338042;6533878,93925546;6758618,39349019;6958520,85498989;;;;;;;;;;;;;;;;0,9;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"rechnungsmäßige Zinsen gesamt";;;;;;;;;;;-4411273,20387303;-4781555,63731885;-5145335,62369865;-5506343,1452675;-5861475,07102438;-6202357,53853421;-6532266,63133095;-6846149,93049343;-7142437,79755843;-7417664,78605821;-7667928,71854691;-7897512,90683069;-8101332,69021108;-8273796,22801699;-8428316,60492515;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"Aufwand Zinszusatzreserve";;;;;;;;;;-3700000;-3923663,04294942;-3431710,08198151;-3342341,76561351;-3521429,34381863;-3408391,19321809;-3572822,37950892;-3774774,79744446;-3412343,84392124;-2982030,95809995;-2950699,00091992;-2461577,48327529;-2370410,37571437;-2276317,7792411;-1662443,40255142;-1560441,39079637;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"KA";"Zuführung (>0)";0;0;0;0;0;0;0;0;;;-1626079,50823369;-1285959,30336165;-963692,620431383;-920911,259079507;-658671,929563653;-2986063,02494808;-3392523,18810073;-3272760,32343985;-2960993,89426591;-3680885,65724886;-3185262,11047893;-3111296,20101127;-3117784,98139055;-2426663,63780153;-2257068,15684387;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Übriges Ergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;554474,990073781;583360,720903726;602121,859756305;675412,443489419;680139,210745146;681264,95380442;677174,085163449;672157,852822713;662296,311833445;651383,075733225;637582,58888589;619864,40892911;601924,09345838;584631,027934673;568657,766891552;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;-73678,5930371954;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;73921,1865973268;76145,1962556955;79211,9033004148;80509,2758462843;80826,5844641207;80464,7377741667;78683,4489136161;80080,169998772;78999,2175105605;77827,5875290479;76614,4497273322;74607,3722559777;72477,5534559819;69112,9789653369;64675,1771290391;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Summe";;;;;;;;;;;554717,583633912;585827,324122226;607655,170019524;682243,126298508;687287,202172072;688051,098541391;682178,94103987;678559,429784289;667616,936306811;655532,070225077;640518,445576027;620793,188147892;600723,053877166;580065,413862815;559654,350983396;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Übriges Ergebnis";"Zuführung (>0)";;;;;;;;;;;277358,791816956;292913,662061113;303827,585009762;341121,563149254;343643,601086036;344025,549270696;341089,470519935;339279,714892145;333808,468153405;327766,035112538;320259,222788013;310396,594073946;300361,526938583;290032,706931407;279827,175491698;;;;;;;;;;;;;;;;0,5;;;;;;;
2018;"Nebenrechnung: Neubestand";"Mindestzuführung - Gesamt vor DG";;;;;;;;;;;;0;0;0;0;181399,732276481;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Direktgutschrift";;;;;;;;;;;;769,938915591646;23,0064792317651;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Mindestzuführung - Gesamt nach DG";;;;;;;;;;;;0;0;0;0;181399,732276481;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Für Detailberechnung Altbestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Neubestand";"Für Nebenrechnung der Anteile Altbestand bitte aufklappen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"Risikoergebnis";"Risikoergebnis (inkl. RV-Ergebnis)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"Risikoergebnis";"Risikoergebnis (Sterblichkeit u. Sonstiges)";;;;;;;;;0,794156466051322;0,815830562912804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;;;0,706651683989652;0,693028854554689;0,679400922588715;0,665824364875514;0,652190604537949;0,638607739550107;0,624975532746922;0,611392426024184;0,597767312907671;0,584183557615835;0,570533980577307;0,556962777786031;0,543339395256038;0,529756476341812;0,516114336296865;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;;;0,00158178771615669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;;;0,381115231617512;0,305197915061117;0,229043683124492;0,155274806730449;0,0788499579434112;0,00478822877363383;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;;;0,70004763060012;0,699742831820688;0,699248512936171;0,700662355660466;0,699951557230055;0,701131132813156;0,700478036334662;0,701648633310345;0,701259013181204;0,702405520762164;0,70110725254047;0,70271998976699;0,702394647726202;0,703572220355499;0,702550179716083;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;;;0,616427181049061;0,603713491249893;0,590597745386083;0,581530055251239;0,567955060410867;0,558390385933272;0,544937802484027;0,535354080404265;0,522460446962461;0,512825620609421;0,49800434220312;0,489358595380348;0,476601324227044;0,467032400597501;0,452797123210073;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"KA";"mittl. RfB";;;;;;;;;;;0,434255641489958;0,369137233367738;0,304148742671792;0,237852193155261;0,173012100780598;0,106876143112786;0,0419964956255884;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;0,726822009853438;0,707984734278963;0,697462231678234;0,682457964710301;0,667397572489263;0,652902270991511;0,637777769639149;0,623213091319409;0,608105678057277;0,593538340776295;0,578508954469604;0,5639344832575;0,548636006216847;0,534199606144216;0,519189255411488;0,504623983928879;0,489407310045537;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;;;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;0,504860070928984;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;;;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;0,713888434229167;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;;;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;0,698914690396922;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Anteile Altbestand";"Direktgutschrift";;;;;;;;;;0,710967673127805;0,693758606881334;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;0,829395539523084;;;;;;;;;;;;;;;;;;;;;;;
2018;;;;;;;;;;;;0;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Risikoergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;"Nebenrechnung: Altbestand";"Risikoergebnis";"1. Sterblichkeit";;;;;;;;;;;-925517,379453331;-1010810,00609059;-939720,755770628;-870031,88483486;-778525,845725555;-706548,464980892;-444257,147108898;56429,16932943;150075,961486122;248271,413282354;456014,216243743;539641,829604305;562369,297920275;698535,555712402;693411,738252715;;;;;;;;;;;;;;;;;;;;;;;
